id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25838168,Rental unit in San Diego · ★4.39 · 2 bedrooms · 3 beds · 1 bath,34959478,Cathy,,Memorial,32.6998,-117.12275,Entire home/apt,113,1,174,2023-08-30,2.72,29,352,26,"STR-08511L, 650049"
25839015,Guest suite in San Diego · ★4.90 · 1 bedroom · 1 bed · 1 bath,49669570,Scott,,Pacific Beach,32.79593,-117.24356,Entire home/apt,135,1,391,2023-09-04,6.15,1,35,58,"STR-06737L, 630645"
26384696,Condo in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,9308308,Ehsan,,Core,32.71807,-117.15383,Entire home/apt,240,2,22,2023-07-10,0.35,1,0,1,"STR-07153L, 648513"
25839954,Cottage in San Diego · 1 bedroom · 1 bed · 1 shared bath,87584452,Ariana,,West University Heights,32.76158,-117.13934,Private room,185,31,0,,,1,0,0,
26390849,Home in San Diego · ★4.97 · 3 bedrooms · 3 beds · 2 baths,198448420,Jonah,,Rolando,32.75474,-117.05828,Entire home/apt,349,4,36,2023-08-06,0.71,2,0,13,"STR-04642L, 627921"
25840855,Rental unit in San Diego · ★4.77 · 2 bedrooms · 3 beds · 1.5 baths,43349223,Evan,,Old Town,32.74361,-117.1854,Entire home/apt,165,2,324,2023-08-30,5.21,76,355,48,"STR-03510L, 643590"
26395469,Bungalow in San Diego · ★4.89 · 2 bedrooms · 4 beds · 1 bath,2385909,James,,Moreno Mission,32.76658,-117.19189,Entire home/apt,104,2,227,2023-09-07,3.62,5,60,34,"STR-04841L, 629730"
26417491,Rental unit in San Diego · ★4.33 · 2 bedrooms · 4 beds · 2 baths,120744692,Steve & Monique,,Mission Bay,32.76179886,-117.2519989,Entire home/apt,399,2,53,2023-05-15,0.84,4,89,9,"STR-07504L, 604841"
26419710,Condo in San Diego · ★4.89 · 3 bedrooms · 4 beds · 2 baths,18414216,Curiel Collection,,Park West,32.72812,-117.1629,Entire home/apt,563,2,91,2023-07-09,1.50,8,68,9,"STR-05697L, 645974"
25843040,Rental unit in San Diego · ★4.94 · 1 bedroom · 1 bed · 1 bath,92885925,Azi,,Midtown,32.74804,-117.1662,Entire home/apt,140,31,18,2023-03-31,0.29,4,34,1,
25863302,Rental unit in San Diego · ★4.75 · Studio · 1 bed · 1 bath,11315693,Miles,,Normal Heights,32.77431,-117.11852,Entire home/apt,55,31,16,2023-06-02,0.28,9,265,6,
25865529,Guest suite in San Diego · ★4.80 · 1 bedroom · 1 bed · 1 bath,194329725,Bobby,,La Jolla,32.81983,-117.25355,Entire home/apt,110,5,107,2023-07-24,1.73,1,233,10,"STR-03652L, 631142"
26450909,Rental unit in San Diego · 1 bedroom · 2 beds · 1 private bath,198893512,Emanuele,,Little Italy,32.72167,-117.16859,Private room,300,31,0,,,1,0,0,
26453399,Home in San Diego · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,124926711,Irene,,Serra Mesa,32.8064,-117.13677,Private room,95,2,42,2023-07-24,0.66,2,86,3,"STR-00855L, 644126"
25872214,Guesthouse in San Diego · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,4542263,Nicole,,Linda Vista,32.79686,-117.17397,Private room,60,1,91,2023-07-30,1.43,4,167,31,"STR-05983L, 630233"
25887029,Rental unit in San Diego · ★4.46 · 2 bedrooms · 2 beds · 1 bath,42795986,Daniel,,Memorial,32.69786,-117.12278,Entire home/apt,118,1,222,2023-08-26,3.46,11,73,15,"STR-07144L, 648387"
26468774,Home in San Diego · ★4.84 · 1 bedroom · 1 bed · 1 bath,25320944,Maggie,,Balboa Park,32.71498,-117.13039,Entire home/apt,114,1,706,2023-09-04,11.14,3,77,110,"STR-04934L, 628345"
25912670,Guest suite in San Diego · ★4.90 · 2 bedrooms · 2 beds · 1 bath,192379570,Natasha N Justin,,Midtown,32.73595,-117.16914,Entire home/apt,226,31,78,2023-09-04,1.22,1,361,5,"STR-08433L, 629873"
26471784,Home in San Diego · ★4.84 · 2 bedrooms · 2 beds · 1 bath,17593645,Taylor,,Grant Hill,32.711,-117.12693,Entire home/apt,153,2,257,2023-09-13,4.10,2,154,71,"STR-00961L, 628481"
25972076,Rental unit in San Diego · ★4.51 · Studio · 1 bed · 2 baths,162649909,John,,Core,32.71818,-117.15888,Entire home/apt,96,2,180,2023-09-04,2.81,5,69,17,Exempt
25977827,Home in San Diego · ★4.92 · 3 bedrooms · 4 beds · 2 baths,69012185,Kira,,North Hills,32.74125,-117.13181,Entire home/apt,415,2,156,2023-09-04,2.56,1,247,31,"STR-01435L, 612921"
26472735,Cottage in San Diego · ★4.81 · 2 bedrooms · 4 beds · 1 bath,56551718,Teresa,,Bario Logan,32.69769,-117.14185,Entire home/apt,243,2,387,2023-08-27,6.15,1,130,59,"STR-02471L, 664993"
25981347,Condo in San Diego · ★4.80 · 1 bedroom · 7 beds · 1 bath,38196811,Jo,,Gaslamp Quarter,32.71269,-117.15976,Entire home/apt,156,2,190,2023-09-04,2.98,6,268,33,"STR-05607L, 646112"
26490291,Home in San Diego · ★4.90 · 2 bedrooms · 3 beds · 2.5 baths,68006541,Lori,,Mission Bay,32.78692626953125,-117.2530746459961,Entire home/apt,464,3,204,2023-09-05,3.31,1,218,55,"STR-00423L, 627886"
25998930,Tiny home in San Diego · ★4.71 · 1 bedroom · 1 bed · 1 bath,184009127,Hector,,Grant Hill,32.70971,-117.12157,Entire home/apt,103,31,311,2023-08-17,4.93,2,78,43,"STR-08256L, 649045"
26003358,Guest suite in San Diego · ★4.99 · 1 bedroom · 1 bed · 1 private bath,195442872,Angela,,West University Heights,32.75681,-117.15369,Private room,102,2,101,2023-09-12,1.59,2,66,23,"STR-06500L, 647772"
26498850,Guesthouse in San Diego · ★4.97 · 1 bedroom · 1 bed · 1 bath,199290159,Janice,,Pacific Beach,32.79948,-117.2494,Entire home/apt,135,2,319,2023-09-05,5.04,1,94,68,"STR-07519L, 628322"
26499905,Home in San Diego · ★4.78 · 6 bedrooms · 6 beds · 4 baths,79904708,Mark,,Loma Portal,32.7507,-117.23652,Entire home/apt,764,2,76,2023-09-04,1.31,8,276,32,"STR-07568L, 630242"
26009331,Home in San Diego · ★4.88 · 2 bedrooms · 2 beds · 1 bath,78096885,Stephanie,,Old Town,32.75337,-117.16253,Entire home/apt,225,3,32,2023-09-05,1.30,2,345,29,"STR-00937L, 644424"
26503631,Cottage in San Diego · ★4.87 · 1 bedroom · 1 bed · 1 bath,192970433,Melanie,,Ocean Beach,32.74677,-117.24592,Entire home/apt,149,2,290,2023-08-29,4.60,3,157,54,"STR-03050L, 644005"
26033028,Condo in San Diego · ★4.64 · 1 bedroom · 2 beds · 1 bath,8336938,Vacation Rentals By Aaron,,Mission Bay,32.7872,-117.25286,Entire home/apt,214,7,45,2023-08-02,0.71,56,322,2,STR-03638L
26037922,Home in San Diego · ★4.88 · 4 bedrooms · 5 beds · 3 baths,78096885,Stephanie,,North Hills,32.74407,-117.13821,Entire home/apt,282,2,267,2023-09-17,4.26,2,272,48,"STR-00906L, 627693"
26518886,Home in San Diego · ★4.97 · 2 bedrooms · 2 beds · 2 baths,183811164,Devin,,West University Heights,32.7537,-117.1528,Entire home/apt,175,2,73,2023-08-26,1.16,1,166,21,"STR-02376L, 632628"
26045542,Rental unit in San Diego · ★4.76 · 2 bedrooms · 2 beds · 1 bath,164739817,Windansea,,Pacific Beach,32.801705,-117.258127,Entire home/apt,294,3,45,2023-05-11,0.74,17,245,1,"STR-01405L, 519706"
26063272,Rental unit in San Diego · 1 bedroom · 1 bed · 2 baths,50526077,Dana & Becky,,Core,32.71712,-117.1645,Entire home/apt,115,31,0,,,22,10,0,
26531512,Townhouse in San Diego · ★4.93 · 2 bedrooms · 4 beds · 2 baths,199548030,Annie,,Mission Bay,32.790306,-117.233398,Entire home/apt,319,2,160,2023-08-13,2.54,1,334,18,"STR-00658L, 638050"
26533611,Rental unit in San Diego · ★4.40 · 2 bedrooms · 3 beds · 1 bath,42795986,Daniel,,Memorial,32.69947,-117.12242,Entire home/apt,110,1,225,2023-09-03,3.55,11,0,35,"STR-07117L, 648385"
26066769,Townhouse in San Diego · ★4.95 · 3 bedrooms · 5 beds · 3.5 baths,195907671,Dan,,Pacific Beach,32.8073,-117.25368,Entire home/apt,312,2,152,2023-08-20,2.40,1,281,31,"STR-03360L, 645087"
26534196,Home in San Diego · ★4.94 · 3 bedrooms · 4 beds · 2.5 baths,63979000,Van,,Midtown District,32.73162,-117.22105,Entire home/apt,350,4,48,2022-07-25,0.77,1,0,0,"STR-07552L, 634524"
26076660,Guest suite in San Diego · ★4.99 · 1 bedroom · 1 bed · 1 bath,29294409,Dylan,,Normal Heights,32.76772,-117.12245,Entire home/apt,184,2,72,2023-09-03,1.14,2,53,28,"STR-05260L, 628164"
26085860,Guest suite in San Diego · ★4.97 · Studio · 1 bed · 1 bath,37733618,Min,,Moreno Mission,32.77103,-117.19801,Entire home/apt,155,2,244,2023-09-04,4.00,1,65,31,"STR-05812L, 646547"
26541871,Condo in San Diego · ★New · 1 bedroom · 2 beds · 1 bath,129508336,Iris,,University City,32.867209430519985,-117.22071716929874,Entire home/apt,118,31,0,,,1,344,0,
26095926,Home in La Jolla · ★4.26 · 3 bedrooms · 4 beds · 3.5 baths,178638155,Vacasa California,,La Jolla,32.84847,-117.24671,Entire home/apt,340,3,38,2023-07-26,0.61,2,355,1,"STR-00964L, 627749"
26560385,Rental unit in San Diego · ★4.88 · 1 bedroom · 1 bed · 1 bath,8875994,Janella,,North Hills,32.74549,-117.1305,Entire home/apt,132,7,40,2023-09-04,0.64,19,365,10,"STR-06524L, 633711"
26107982,Home in San Diego · ★4.58 · 2 bedrooms · 2 beds · 1 bath,136826971,Paco,,East Village,32.70414,-117.1485,Entire home/apt,114,31,105,2023-08-04,1.66,2,90,16,"STR-03545L, 646468"
26134847,Home in San Diego · ★4.85 · 3 bedrooms · 5 beds · 3 baths,37712830,Gabe,,Mission Bay,32.77398,-117.24991,Entire home/apt,508,3,216,2023-09-15,3.42,5,316,21,"STR-03236L, 643566"
26561806,Home in San Diego · ★4.67 · 3 bedrooms · 3 beds · 1 bath,28196129,Chris,,Midtown,32.73245,-117.16888,Entire home/apt,169,31,6,2020-02-17,0.10,1,168,0,
26569849,Home in San Diego · ★4.82 · 7 bedrooms · 10 beds · 5.5 baths,10449109,Mariela,,La Jolla,32.85211,-117.23827,Entire home/apt,1083,3,103,2023-08-06,1.68,2,204,16,"STR-06276L, 629594"
26139042,Condo in San Diego · ★4.75 · 1 bedroom · 1 bed · 1 bath,92885925,Azi,,Midtown,32.74804,-117.1662,Entire home/apt,125,31,8,2023-03-27,0.13,4,62,1,
26159392,Rental unit in San Diego · ★4.92 · 3 bedrooms · 4 beds · 2 baths,142534631,Bradley,,Mission Bay,32.76011,-117.2496,Entire home/apt,488,2,126,2023-09-16,2.00,1,280,10,"STR-03129L, 518704"
26574131,Bungalow in San Diego · ★4.95 · 1 bedroom · 1 bed · 1 bath,199828469,Chris,,West University Heights,32.75896,-117.14425,Entire home/apt,145,30,39,2022-02-08,0.62,3,35,0,"STR-05803L, 643537"
26160881,Bungalow in San Diego · ★4.92 · 1 bedroom · 1 bed · 1 bath,1502676,Aaron,,North Hills,32.75163,-117.14259,Entire home/apt,200,1,134,2023-08-06,2.11,5,299,27,"STR-02935L, 642163"
26172140,Rental unit in San Diego · ★5.0 · Studio · 1 bed · 1 bath,13541351,Manny,,North Hills,32.74357,-117.1369,Entire home/apt,125,90,4,2022-12-31,0.06,4,244,1,
26601275,Cottage in San Diego · ★4.86 · 1 bedroom · 1 bed · 1 bath,198838526,Stacey,,Midtown,32.74764,-117.15005,Entire home/apt,116,2,349,2023-09-14,5.54,1,125,63,"STR-01762L, 644146"
26602212,Rental unit in San Diego · ★4.41 · 2 bedrooms · 3 beds · 1.5 baths,88168913,Vacasa California,,Mission Bay,32.79161,-117.24381,Entire home/apt,300,3,22,2023-08-04,0.36,68,364,4,"STR-04352L, 620781"
26952189,Guest suite in San Diego · ★4.74 · 1 bedroom · 1 bed · 1 bath,15444512,Naveed,,Normal Heights,32.75885,-117.12285,Entire home/apt,129,2,105,2023-08-04,1.67,1,151,17,"STR-01694L, 640500"
26602606,Guest suite in San Diego · ★4.93 · 1 bedroom · 1 bed · 1 bath,198448420,Jonah,,Rolando,32.75477,-117.05815,Entire home/apt,81,2,131,2022-11-13,2.07,2,0,1,"STR-04642L, 627921"
26637787,Guesthouse in San Diego · ★4.88 · Studio · 1 bath,134305173,Frank & Larry,,North Hills,32.75346,-117.13861,Entire home/apt,160,31,26,2023-07-24,0.42,1,365,4,
26954276,Loft in San Diego · ★4.95 · 1 bedroom · 1 bed · 1 bath,202812342,Ayrian,,East Village,32.71235,-117.15776,Entire home/apt,182,5,252,2023-09-09,4.04,1,131,31,"STR-00453L, 643720"
26640240,Condo in San Diego · ★4.40 · 2 bedrooms · 3 beds · 2 baths,9624153,Dixie,,Mission Bay,32.78408,-117.25163,Entire home/apt,510,3,5,2022-06-25,0.08,32,145,0,"STR-03368L, 628803"
26958914,Condo in San Diego · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,202856575,Rebecca,,Marina,32.71035,-117.16208,Private room,135,1,55,2023-09-02,0.88,2,1,24,"STR-07482L, 648848"
26658350,Home in San Diego · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,30322264,Jaclyn,,Mountain View,32.69744,-117.10953,Private room,52,2,24,2023-09-09,0.38,2,71,9,"STR-06845L, 646262"
26960641,Condo in San Diego · ★4.84 · 1 bedroom · 2 beds · 1 bath,202873262,David,,East Village,32.71267,-117.15453,Entire home/apt,200,31,26,2021-06-28,0.41,1,0,0,
26669289,Guesthouse in San Diego · ★4.0 · 1 bedroom · 1 bed · 0 shared baths,89444806,Chung,,Gaslamp Quarter,32.71078,-117.15986,Private room,150,31,4,2022-11-14,0.07,1,83,1,
26669992,Home in Chula Vista · ★4.46 · 1 bedroom · 1 bed · 1 bath,16334360,Kit,,Northwest,32.62653,-117.0651,Entire home/apt,95,30,13,2022-09-07,0.21,2,0,0,
26984552,Guesthouse in San Diego · ★4.95 · 1 bedroom · 1 bed · 1 bath,203021025,Julia & Mike,,North Hills,32.744232177734375,-117.12419891357422,Entire home/apt,106,3,168,2023-07-19,2.69,1,43,34,"STR-01965L, 635264"
26703061,Guesthouse in San Diego · ★4.99 · Studio · 2 beds · 1 bath,67985714,Carrie,,Balboa Park,32.74116,-117.13547,Entire home/apt,129,5,114,2023-09-11,1.82,2,110,27,"STR-01701L, 637364"
26987768,Guesthouse in San Diego · ★4.98 · 1 bedroom · 1 bed · 1 bath,69289453,Leigh,,La Jolla,32.83829,-117.27338,Entire home/apt,150,5,46,2023-09-09,0.90,1,237,16,"STR-01410L, 629161"
27000477,Home in San Diego · ★4.89 · 3 bedrooms · 3 beds · 2 baths,43216543,Ana,,University City,32.85206,-117.22251,Entire home/apt,545,3,44,2023-09-05,0.70,1,0,13,"STR-00165L, 643624"
26720624,Cottage in San Diego · ★4.87 · 1 bedroom · 1 bed · 1 bath,29772871,Devon,,South Park,32.72437,-117.12558,Entire home/apt,139,3,234,2023-08-19,3.71,1,34,47,"STR-02645L, 645376"
27023748,Guesthouse in San Diego · ★4.92 · Studio · 1 bed · 1 bath,16940867,Alex,,Loma Portal,32.7417,-117.22701,Entire home/apt,175,2,63,2023-09-04,1.03,1,149,20,"STR-08186L, 648775"
26742781,Home in San Diego · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,200441442,Sandra,,Bay Park,32.78053,-117.19791,Private room,80,2,81,2023-09-04,1.29,2,83,22,"STR-06997L, 648268"
27024389,Home in San Diego · ★4.67 · 3 bedrooms · 6 beds · 2.5 baths,88168913,Vacasa California,,Mission Bay,32.779099,-117.253106,Entire home/apt,708,3,18,2023-03-25,0.30,68,364,3,"STR-00009L, 519152"
27027194,Home in San Diego · ★4.87 · 2 bedrooms · 2 beds · 1 bath,80938027,Efrain,,Midtown,32.74347,-117.14899,Entire home/apt,185,2,282,2023-08-20,4.49,8,165,33,"STR-04324L, 636182"
26752679,Rental unit in San Diego · ★4.96 · 1 bedroom · 1 bed · 1 bath,143548469,Tom And Al,,Balboa Park,32.71471,-117.14265,Entire home/apt,145,2,264,2023-09-03,4.19,2,362,35,"STR-00698L, 624842"
27055566,Condo in San Diego · ★4.78 · Studio · 2 beds · 1 bath,47354827,Gilda,,Balboa Park,32.71727,-117.13658,Entire home/apt,90,2,456,2023-08-18,7.26,4,1,78,"STR-07484L, 648781"
26755556,Guest suite in San Diego · ★4.83 · Studio · 2 beds · 1 bath,92273557,Max,,City Heights West,32.74736,-117.11993,Entire home/apt,64,1,403,2023-09-10,6.38,1,73,86,"STR-06140L, 647050"
27057911,Home in San Diego · ★4.79 · 3 bedrooms · 5 beds · 3 baths,126644161,Evolve,,North Clairemont,32.83586,-117.20059,Entire home/apt,307,2,112,2023-06-13,1.79,84,350,12,"STR-01504L, 629771"
27059580,Home in San Diego · ★4.90 · 1 bedroom · 2 beds · 1 bath,10478904,Amir,,Midtown,32.7448,-117.15127,Entire home/apt,136,1,458,2023-09-17,7.32,4,343,104,"STR-04190L, 632321"
27085144,Home in San Diego · 3 bedrooms · 5 beds · 3 baths,88168913,Vacasa California,,Mission Bay,32.76382,-117.25214,Entire home/apt,540,3,2,2021-07-24,0.05,68,364,0,"STR-02380L, 616562"
26768512,Guest suite in San Diego · ★4.95 · 1 bedroom · 1 bed · 1 bath,41661612,Kitty,,Midtown,32.74766,-117.15502,Entire home/apt,160,2,227,2023-09-05,3.63,1,325,45,"STR-06613L, 637431"
27085145,Home in San Diego · ★5.0 · 3 bedrooms · 5 beds · 3 baths,88168913,Vacasa California,,Mission Bay,32.763809,-117.252068,Entire home/apt,551,3,4,2021-09-18,0.09,68,364,0,"STR-02382L, 616561"
27088259,Guest suite in San Diego · ★4.85 · 1 bedroom · 1 bed · 1 bath,203845550,Rafe,,North Hills,32.73924,-117.12547,Entire home/apt,123,1,219,2023-09-04,3.61,1,261,54,"STR-00219L, 642801"
26778414,Guest suite in San Diego · ★4.70 · 1 bedroom · 1 bed · 1 bath,8673503,Emily,,City Heights West,32.73198,-117.10239,Entire home/apt,90,2,98,2023-07-28,1.56,1,115,18,"STR-03127L, 518342"
27091191,Home in San Diego · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,77944255,Stacy,,Bay Ho,32.82978,-117.22196,Private room,51,1,197,2023-09-14,3.14,3,243,58,"STR-00411L, 636101"
27106257,Rental unit in San Diego · ★4.83 · 2 bedrooms · 2 beds · 1 bath,43349223,Evan,,Old Town,32.74297,-117.1843,Entire home/apt,151,2,335,2023-09-07,5.36,76,350,49,"STR-03509L, 643588"
27108297,Home in San Diego · ★4.89 · 3 bedrooms · 5 beds · 2 baths,185409198,Maria,,La Jolla,32.85623,-117.24844,Entire home/apt,600,3,46,2023-07-13,0.78,1,75,6,"STR-02960L, 645368"
26779898,Guest suite in San Diego · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,201368670,Jennifer And Chris,,Loma Portal,32.74651,-117.23966,Private room,135,2,222,2023-09-11,3.60,2,346,45,"STR-00544L, 634712"
26785080,Home in Chula Vista · ★4.97 · Studio · 2 beds · 1 private bath,191769879,Lori And Jaime,,Otay Ranch,32.62501,-116.98264,Private room,50,2,223,2023-09-12,3.54,1,256,48,STR22-0102
27117157,Home in San Diego · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,203444625,Yaping,,Mira Mesa,32.92635,-117.12549,Private room,73,2,45,2023-06-30,0.72,5,84,2,"STR-06743L, 646507"
26786300,Rental unit in Chula Vista · ★4.33 · 2 bedrooms · 2 beds · 2 baths,128590403,Gerardo,,Sunbow,32.62372,-117.02655,Entire home/apt,220,30,12,2022-07-24,0.19,1,0,0,
26789573,Guest suite in San Diego · ★4.88 · 1 bedroom · 1 bed · 1 bath,4129216,Bethany + Jarad,,Pacific Beach,32.79503,-117.23634,Entire home/apt,124,2,288,2023-08-28,4.56,2,9,26,"STR-04428L, 645191"
27136317,Home in San Diego · ★5.0 · 1 bedroom · 1 bed · 2 baths,198159343,Lina,,North City,32.96363,-117.23016,Entire home/apt,274,2,89,2023-09-08,1.43,1,348,21,"STR-07322L, 629761"
26812371,Rental unit in San Diego · ★5.0 · Studio · 1 bed · 1 bath,1291828,Tomio,,Linda Vista,32.79084,-117.17462,Entire home/apt,90,31,7,2023-08-17,0.11,7,358,1,
26816961,Guest suite in San Diego · ★4.71 · Studio · 1 bed · 1 bath,37941743,Jennifer,,Normal Heights,32.76191,-117.12603,Entire home/apt,93,1,372,2023-09-01,6.86,2,210,90,"STR-02462L, 624022"
27141151,Rental unit in San Diego · ★4.87 · 2 bedrooms · 3 beds · 1.5 baths,43349223,Evan,,Old Town,32.74284,-117.18353,Entire home/apt,165,2,366,2023-09-13,5.85,76,357,42,"STR-03970L, 637620"
27141818,Rental unit in San Diego · ★4.88 · 2 bedrooms · 3 beds · 1 bath,43349223,Evan,,Old Town,32.74306,-117.18434,Entire home/apt,159,2,336,2023-09-08,5.39,76,344,63,"STR-03978L, 643591"
27142453,Rental unit in Chula Vista · ★4.73 · Studio · 2 beds · 1 bath,109357275,Torain & Birgit,,Northwest,32.63688,-117.08231,Entire home/apt,85,30,112,2023-02-28,1.80,2,259,2,
27155209,Rental unit in San Diego · ★4.89 · 4 bedrooms · 4 beds · 2.5 baths,43349223,Evan,,Old Town,32.74309,-117.1835,Entire home/apt,465,2,9,2022-05-01,0.16,76,341,0,"STR-03970L, 637620"
26838596,Townhouse in Chula Vista · ★4.97 · 4 bedrooms · 4 beds · 3.5 baths,18667996,Dinna,,Northwest,32.64412,-117.09889,Entire home/apt,500,30,65,2023-04-06,1.03,1,45,1,
27163592,Guest suite in San Diego · ★4.97 · Studio · 1 bed · 1 bath,37165995,Christina,,Midtown,32.7459,-117.16695,Entire home/apt,134,3,183,2023-08-28,2.98,1,39,27,"STR-01013L, 643990"
26839403,Place to stay in San Diego · ★4.78 · 5 bedrooms · 12 beds · 5 baths,106028242,Scott,,Mission Bay,32.79129,-117.25051,Entire home/apt,993,3,125,2023-08-20,2.04,3,319,24,"STR-03178L, 519470"
27169539,Guest suite in San Diego · ★4.87 · 1 bedroom · 1 bed · 1 bath,8168455,Jari,,Loma Portal,32.74788,-117.23765,Entire home/apt,151,3,150,2023-07-28,2.44,1,166,16,"STR-00279L, 634337"
27188063,Home in San Diego · ★4.66 · 2 bedrooms · 3 beds · 1 bath,37941743,Jennifer,,Normal Heights,32.76213,-117.12435,Entire home/apt,150,1,131,2023-09-01,2.46,2,29,48,"STR-02462L, 624022"
26844937,Rental unit in San Diego · ★4.84 · 1 bedroom · 2 beds · 1 bath,6967601,Diego,,Grant Hill,32.7082097,-117.1409534,Entire home/apt,146,1,25,2023-09-03,3.79,2,335,25,"STR-07609L, 635149"
26847755,Condo in San Diego · ★4.62 · 2 bedrooms · 2 beds · 2 baths,122248179,Dt,,Mission Bay,32.79154,-117.24446,Entire home/apt,264,31,13,2023-07-18,0.21,1,155,2,
27195997,Home in San Diego · ★4.85 · 1 bedroom · 1 bed · 1 private bath,203444625,Yaping,,Mira Mesa,32.92716,-117.11779,Private room,73,2,40,2023-09-03,0.64,5,84,12,"STR-06743L, 646507"
27206076,Bungalow in San Diego · ★4.86 · 1 bedroom · 1 bed · 1 bath,3406357,Sarah,,Ocean Beach,32.75181,-117.24427,Entire home/apt,140,3,14,2023-08-06,0.22,2,0,4,"STR-03338L, 630965"
26868065,Rental unit in San Diego · ★4.91 · 1 bedroom · 1 bed · 1 bath,34460513,Patricia,,Grant Hill,32.71411,-117.12865,Entire home/apt,98,31,77,2023-08-19,1.23,7,89,1,
